"Has this problem with how you look affected your life?","Yes",1,4487-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,4487-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,4487-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","Yes",1,4487-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,4487-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,4487-questionnaire.csv 
"What is your gender identity?","Female",1,4487-questionnaire.csv 
,,8,4487-questionnaire.csv 
label,selection,val,4787-questionnaire.csv 
"Are you worried about how you look?","No",0,4787-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,4787-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,4787-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,4787-questionnaire.csv 
"Has it often upset you a lot?","No",0,4787-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,4787-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,4787-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,4787-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,4787-questionnaire.csv 
"What is your gender identity?","Male",2,4787-questionnaire.csv 
,,2,4787-questionnaire.csv 
label,selection,val,4793-questionnaire.csv 
"Are you worried about how you look?","Yes",1,4793-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,4793-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,4793-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,4793-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,4793-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,4793-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","Yes",1,4793-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,4793-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,4793-questionnaire.csv 
"What is your gender identity?","Female",1,4793-questionnaire.csv 
,,10,4793-questionnaire.csv 
label,selection,val,4922-questionnaire.csv 
"Are you worried about how you look?","No",0,4922-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,4922-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,4922-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,4922-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,4922-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,4922-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,4922-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,4922-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,4922-questionnaire.csv 
"What is your gender identity?","Female",1,4922-questionnaire.csv 
,,6,4922-questionnaire.csv 
label,selection,val,5197-questionnaire.csv 
"Are you worried about how you look?","Yes",1,5197-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,5197-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,5197-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,5197-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,5197-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,5197-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5197-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,5197-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","More Than Three Hours",2,5197-questionnaire.csv 
"What is your gender identity?","Female",1,5197-questionnaire.csv 
,,10,5197-questionnaire.csv 
label,selection,val,5251-questionnaire.csv 
"Are you worried about how you look?","Yes",1,5251-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,5251-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,5251-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,5251-questionnaire.csv 
"Has it often upset you a lot?","No",0,5251-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,5251-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5251-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,5251-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,5251-questionnaire.csv 
"What is your gender identity?","Male",2,5251-questionnaire.csv 
,,3,5251-questionnaire.csv 
label,selection,val,5473-questionnaire.csv 
"Are you worried about how you look?","No",0,5473-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,5473-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,5473-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,5473-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,5473-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,5473-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5473-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,5473-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,5473-questionnaire.csv 
"What is your gender identity?","Female",1,5473-questionnaire.csv 
,,7,5473-questionnaire.csv 
label,selection,val,5537-questionnaire.csv 
"Are you worried about how you look?","Yes",1,5537-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,5537-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,5537-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,5537-questionnaire.csv 
"Has it often upset you a lot?","No",0,5537-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,5537-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5537-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,5537-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,5537-questionnaire.csv 
"What is your gender identity?","Female",1,5537-questionnaire.csv 
,,7,5537-questionnaire.csv 
label,selection,val,5659-questionnaire.csv 
"Are you worried about how you look?","No",0,5659-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,5659-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,5659-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,5659-questionnaire.csv 
"Has it often upset you a lot?","No",0,5659-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,5659-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5659-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,5659-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,5659-questionnaire.csv 
"What is your gender identity?","Male",2,5659-questionnaire.csv 
,,4,5659-questionnaire.csv 
label,selection,val,5669-questionnaire.csv 
"Are you worried about how you look?","No",0,5669-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,5669-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,5669-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,5669-questionnaire.csv 
"Has it often upset you a lot?","No",0,5669-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,5669-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,5669-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,5669-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,5669-questionnaire.csv 
"What is your gender identity?","Male",2,5669-questionnaire.csv 
,,3,5669-questionnaire.csv 
label,selection,val,6029-questionnaire.csv 
"Are you worried about how you look?","No",0,6029-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,6029-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,6029-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,6029-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,6029-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,6029-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,6029-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,6029-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,6029-questionnaire.csv 
"What is your gender identity?","Female",1,6029-questionnaire.csv 
,,7,6029-questionnaire.csv 
label,selection,val,6518-questionnaire.csv 
"Are you worried about how you look?","Yes",1,6518-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,6518-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,6518-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,6518-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,6518-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,6518-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,6518-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,6518-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,6518-questionnaire.csv 
"What is your gender identity?","Female",1,6518-questionnaire.csv 
,,9,6518-questionnaire.csv 
label,selection,val,6784-questionnaire.csv 
"Are you worried about how you look?","No",0,6784-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,6784-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,6784-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,6784-questionnaire.csv 
"Has it often upset you a lot?","No",0,6784-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,6784-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,6784-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,6784-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,6784-questionnaire.csv 
"What is your gender identity?","Female",1,6784-questionnaire.csv 
,,2,6784-questionnaire.csv 
label,selection,val,6933-questionnaire.csv 
"Are you worried about how you look?","No",0,6933-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,6933-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,6933-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,6933-questionnaire.csv 
"Has it often upset you a lot?","No",0,6933-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,6933-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,6933-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,6933-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,6933-questionnaire.csv 
"What is your gender identity?","Female",1,6933-questionnaire.csv 
,,1,6933-questionnaire.csv 
label,selection,val,6943-questionnaire.csv 
"Are you worried about how you look?","Yes",1,6943-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,6943-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,6943-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,6943-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,6943-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,6943-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,6943-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,6943-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,6943-questionnaire.csv 
"What is your gender identity?","Female",1,6943-questionnaire.csv 
,,7,6943-questionnaire.csv 
label,selection,val,7004-questionnaire.csv 
"Are you worried about how you look?","Yes",1,7004-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,7004-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7004-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,7004-questionnaire.csv 
"Has it often upset you a lot?","No",0,7004-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7004-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7004-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7004-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,7004-questionnaire.csv 
"What is your gender identity?","Female",1,7004-questionnaire.csv 
,,6,7004-questionnaire.csv 
label,selection,val,7093-questionnaire.csv 
"Are you worried about how you look?","Yes",1,7093-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,7093-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7093-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,7093-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,7093-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7093-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7093-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7093-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,7093-questionnaire.csv 
"What is your gender identity?","Female",1,7093-questionnaire.csv 
,,7,7093-questionnaire.csv 
label,selection,val,7138-questionnaire.csv 
"Are you worried about how you look?","No",0,7138-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,7138-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,7138-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,7138-questionnaire.csv 
"Has it often upset you a lot?","No",0,7138-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7138-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7138-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7138-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,7138-questionnaire.csv 
,,0,7138-questionnaire.csv 
label,selection,val,7323-questionnaire.csv 
"Are you worried about how you look?","No",0,7323-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,7323-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,7323-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,7323-questionnaire.csv 
"Has it often upset you a lot?","No",0,7323-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7323-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7323-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7323-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,7323-questionnaire.csv 
"What is your gender identity?","Male",2,7323-questionnaire.csv 
,,3,7323-questionnaire.csv 
label,selection,val,7396-questionnaire.csv 
"Are you worried about how you look?","Yes",1,7396-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,7396-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7396-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,7396-questionnaire.csv 
"Has it often upset you a lot?","No",0,7396-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7396-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7396-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7396-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,7396-questionnaire.csv 
"What is your gender identity?","Female",1,7396-questionnaire.csv 
,,6,7396-questionnaire.csv 
label,selection,val,7531-questionnaire.csv 
"Are you worried about how you look?","Yes",1,7531-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,7531-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7531-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,7531-questionnaire.csv 
"Has it often upset you a lot?","No",0,7531-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,7531-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7531-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7531-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,7531-questionnaire.csv 
"What is your gender identity?","Male",2,7531-questionnaire.csv 
,,6,7531-questionnaire.csv 
label,selection,val,7802-questionnaire.csv 
"Are you worried about how you look?","No",0,7802-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,7802-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7802-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,7802-questionnaire.csv 
"Has it often upset you a lot?","No",0,7802-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7802-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7802-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,7802-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,7802-questionnaire.csv 
,,3,7802-questionnaire.csv 
label,selection,val,7977-questionnaire.csv 
"Are you worried about how you look?","Yes",1,7977-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,7977-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,7977-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,7977-questionnaire.csv 
"Has it often upset you a lot?","No",0,7977-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,7977-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,7977-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,7977-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,7977-questionnaire.csv 
"What is your gender identity?","Female",1,7977-questionnaire.csv 
,,5,7977-questionnaire.csv 
label,selection,val,8003-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8003-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,8003-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8003-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,8003-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,8003-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,8003-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8003-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,8003-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,8003-questionnaire.csv 
,,5,8003-questionnaire.csv 
label,selection,val,8140-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8140-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,8140-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8140-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,8140-questionnaire.csv 
"Has it often upset you a lot?","No",0,8140-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,8140-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8140-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,8140-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,8140-questionnaire.csv 
,,3,8140-questionnaire.csv 
label,selection,val,8227-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8227-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,8227-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8227-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,8227-questionnaire.csv 
"Has it often upset you a lot?","No",0,8227-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,8227-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8227-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,8227-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,8227-questionnaire.csv 
"What is your gender identity?","Female",1,8227-questionnaire.csv 
,,5,8227-questionnaire.csv 
label,selection,val,8367-questionnaire.csv 
"Are you worried about how you look?","No",0,8367-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,8367-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8367-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,8367-questionnaire.csv 
"Has it often upset you a lot?","No",0,8367-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,8367-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8367-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,8367-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,8367-questionnaire.csv 
"What is your gender identity?","Female",1,8367-questionnaire.csv 
,,6,8367-questionnaire.csv 
label,selection,val,8401-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8401-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,8401-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8401-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,8401-questionnaire.csv 
"Has it often upset you a lot?","No",0,8401-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,8401-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8401-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,8401-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,8401-questionnaire.csv 
"What is your gender identity?","Female",1,8401-questionnaire.csv 
,,7,8401-questionnaire.csv 
label,selection,val,8550-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8550-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,8550-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,8550-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,8550-questionnaire.csv 
"Has it often upset you a lot?","No",0,8550-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,8550-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8550-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,8550-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","One to Three Hours",1,8550-questionnaire.csv 
"What is your gender identity?","Female",1,8550-questionnaire.csv 
,,4,8550-questionnaire.csv 
label,selection,val,8650-questionnaire.csv 
"Are you worried about how you look?","No",0,8650-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,8650-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,8650-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,8650-questionnaire.csv 
"Has it often upset you a lot?","No",0,8650-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,8650-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8650-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,8650-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,8650-questionnaire.csv 
"What is your gender identity?","Female",1,8650-questionnaire.csv 
,,1,8650-questionnaire.csv 
label,selection,val,8996-questionnaire.csv 
"Are you worried about how you look?","Yes",1,8996-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,8996-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","Yes",1,8996-questionnaire.csv 
"Has this problem with how you look affected your life?","Yes",1,8996-questionnaire.csv 
"Has it often upset you a lot?","No",0,8996-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,8996-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,8996-questionnaire.csv 
"Are there things you avoid because of how you look?","Yes",1,8996-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,8996-questionnaire.csv 
"What is your gender identity?","Male",2,8996-questionnaire.csv 
,,7,8996-questionnaire.csv 
label,selection,val,9177-questionnaire.csv 
"Are you worried about how you look?","Yes",1,9177-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,9177-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,9177-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,9177-questionnaire.csv 
"Has it often upset you a lot?","No",0,9177-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","Yes",1,9177-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,9177-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,9177-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,9177-questionnaire.csv 
"What is your gender identity?","Female",1,9177-questionnaire.csv 
,,4,9177-questionnaire.csv 
label,selection,val,9713-questionnaire.csv 
"Are you worried about how you look?","No",0,9713-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","Yes",1,9713-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,9713-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,9713-questionnaire.csv 
"Has it often upset you a lot?","Yes",1,9713-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,9713-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,9713-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,9713-questionnaire.csv 
"On an average day, how much time do you usually spend thinking about how you look?","Less Than One Hour",0,9713-questionnaire.csv 
"What is your gender identity?","Female",1,9713-questionnaire.csv 
,,3,9713-questionnaire.csv 
label,selection,val,9774-questionnaire.csv 
"Are you worried about how you look?","No",0,9774-questionnaire.csv 
"Do you think about your appearance problems a lot and wish you could think about them less?","No",0,9774-questionnaire.csv 
"Is your main concern with how you look that you aren't thin enough or that you might get too fat?","No",0,9774-questionnaire.csv 
"Has this problem with how you look affected your life?","No",0,9774-questionnaire.csv 
"Has it often upset you a lot?","No",0,9774-questionnaire.csv 
"Has it often gotten in the way of doing things with friends, dating, relationships, or social activities?","No",0,9774-questionnaire.csv 
"Has it caused you any problems with school, work, or other activities?","No",0,9774-questionnaire.csv 
"Are there things you avoid because of how you look?","No",0,9774-questionnaire.csv 
