SubjectID,Image Shown,User Selection,Time Taken,Edit Direction,Edit Factor,Computed LPIPS,Computed L2,Computed MSSSIM
2494,0c2b39d3-2b24-4cac-925a-ba70380b7542.png,Altered,838 ms,pointy_nose,-0.19028853479544106,0.1449299454689026,0.07852753251791,0.6178233623504639
2494,58ebedf0-ced4-4491-94ef-d6ea6135a75d.png,Altered,1166 ms,bags_under_eyes,-0.9461956189579634,0.14458686113357544,0.0772203803062439,0.6146606206893921
2494,f2b57a16-8e1b-4763-92e7-c60338304ef8.png,Altered,890 ms,bags_under_eyes,0.1348449226215387,0.14526158571243286,0.07781696319580078,0.6175056099891663
2494,5f6f96ca-f69e-4366-b5a7-a2e4184da1ab.png,Altered,915 ms,narrow_eyes,-0.080602437803307,0.1451909989118576,0.07776235044002533,0.616882860660553
2494,df193b4d-03a4-4097-b184-1c738fadeb39.png,Altered,1213 ms,chubby,0.6634443013749323,0.1452426016330719,0.07953968644142151,0.6201655268669128
2494,b3393097-c8ac-4b52-b831-e044440dab04.png,Original,2569 ms,Original,0,0,0,0
2494,792f6d3c-f3df-4851-b4be-0974d3924584.png,Altered,1230 ms,narrow_eyes,-0.6966715628941502,0.14589089155197144,0.07850039750337601,0.6127586364746094
2494,ef839ce2-99cb-43ad-b824-2e0145bcaceb.png,Altered,854 ms,smiling,0.6895824020415806,0.1444624364376068,0.07519260048866272,0.6202541589736938
2494,34b2bfaf-9cc9-4723-9d80-494c97d6f821.png,Original,1361 ms,Original,0,0,0,0
2494,abfd21b3-5a84-4bb4-9c0a-666bc484e857.png,Altered,1218 ms,narrow_eyes,0.2933465285317933,0.14499779045581818,0.07753525674343109,0.6188466548919678
2494,81b79a6b-0052-46e4-9a70-31e6bc436245.png,Altered,772 ms,chubby,-0.3799437053707113,0.14557453989982605,0.07702994346618652,0.6150931715965271
2494,bfc494a8-6e9a-48f2-ac5f-2a66da37eaa2.png,Altered,794 ms,bags_under_eyes,-0.8683902318408718,0.14470365643501282,0.07726278156042099,0.6149004697799683
2494,433851f6-1986-42c2-b7f8-ee492d02c3d9.png,Altered,841 ms,narrow_eyes,-0.6070186165852633,0.14574280381202698,0.07835042476654053,0.6134142875671387
2494,e8645b19-4c9a-4031-bfdd-80693f8cd842.png,Altered,795 ms,bags_under_eyes,-0.7615703683927759,0.14490018784999847,0.07728686928749084,0.615206778049469
2494,2b70b692-15a6-4b29-bde9-066d22aca000.png,Altered,982 ms,bags_under_eyes,-0.9088756629382793,0.14465181529521942,0.07723025232553482,0.6147902607917786
2494,bbf28b4c-5466-4efd-a1b5-1398c8ba0ae5.png,Altered,770 ms,pointy_nose,-0.0849659688767983,0.14495708048343658,0.07805328816175461,0.617584764957428
2494,ff1a8b74-8c95-4ecb-b047-b7e496135c6c.png,Altered,1704 ms,smiling,0.5646850318642143,0.14454786479473114,0.0756237730383873,0.6198862195014954
2494,658ff935-bc6f-4c4f-9ee9-f230f9851296.png,Altered,963 ms,smiling,0.7918241607488348,0.14453113079071045,0.07495492696762085,0.6203620433807373
2494,345ff7a0-b3c3-4284-be25-394642c2146f.png,Original,1259 ms,Original,0,0,0,0
2494,daf3e844-6eb9-475c-8697-decd39b2c432.png,Altered,1821 ms,age,0.618406984349567,0.1451684534549713,0.07660260796546936,0.6174846291542053
2494,427c0100-e538-4785-a882-03eb55ff6722.png,Altered,867 ms,age,-0.179117969749101,0.14517873525619507,0.07812327146530151,0.6168532371520996
2494,22c02ea3-8eb1-4c4b-9a3f-721ea713969f.png,Original,1268 ms,Original,0,0,0,0
2494,d74f2ff3-cd63-4b90-9cfb-8201c6ffe374.png,Altered,1251 ms,pointy_nose,0.9598908610338834,0.14653953909873962,0.0749083086848259,0.6135041117668152
2494,d77a7f0a-fe5d-4c50-a6f5-e6491d5d00d5.png,Altered,794 ms,age,-0.1989606573297391,0.14517651498317719,0.07815088331699371,0.6168361902236938
2494,77ad481f-76b8-4e07-961c-610ab4dbb4d9.png,Altered,785 ms,pointy_nose,0.7176001499276816,0.1462125927209854,0.0753411054611206,0.6146677136421204
2684,11968cec-3f13-4dc6-8216-10761b5d5da6.png,Altered,2082 ms,narrow_eyes,-0.10369523763886335,0.18382230401039124,0.12311051785945892,0.5162169933319092
2684,0873f5cb-a878-4410-845d-e4a471c61802.png,Altered,1076 ms,age,-0.392815148559315,0.184742733836174,0.12462469190359116,0.5154170989990234
2684,1fa8c40c-8633-486a-8456-fdddf0dda019.png,Altered,1819 ms,smiling,-0.6060555050916812,0.18296140432357788,0.12124612927436829,0.5250940918922424
2684,4c7e88cc-9fd4-43c0-a5eb-f8699f9c8395.png,Altered,828 ms,chubby,0.7657374736139315,0.18321673572063446,0.12583594024181366,0.5249197483062744
2684,f66372f7-69e2-4a6c-96d8-445e59af68ea.png,Altered,544 ms,bags_under_eyes,0.9337843283899012,0.1834254264831543,0.1203213632106781,0.5191203951835632
2684,ce732e97-ef3c-4e49-b41d-110eba81ee82.png,Original,1723 ms,Original,0,0,0,0
2684,72d3eda3-1525-4841-95a2-302a756df327.png,Altered,985 ms,bags_under_eyes,0.39627722811151234,0.18380841612815857,0.1223190575838089,0.5169903635978699
2684,3163657f-20e3-4aad-8e0f-3d8370777465.png,Altered,560 ms,narrow_eyes,0.22047109011098875,0.18419241905212402,0.1250731348991394,0.5140092372894287
2684,a1449f14-073d-45cb-9ecb-1fac71b42968.png,Original,1117 ms,Original,0,0,0,0
2684,c285191c-350b-4382-a325-9e166660cc33.png,Altered,848 ms,chubby,-0.13365622302094105,0.1840924471616745,0.12386723607778549,0.5131073594093323
2684,aeebc147-9b0e-4f06-97c1-1f77e4a6ff56.png,Altered,668 ms,narrow_eyes,0.0962048016426349,0.18388411402702332,0.12432845681905746,0.5148671865463257
2684,219d7880-71c1-4cbb-8aed-b5cd136ed94f.png,Original,1336 ms,Original,0,0,0,0
2684,f3426fa5-fac6-48b5-b8bd-18908a09a004.png,Altered,927 ms,smiling,0.2652334862002115,0.18498371541500092,0.1252496987581253,0.5115308165550232
2684,fa3b60bd-6fee-4eff-84fa-dae3040d250f.png,Altered,552 ms,pointy_nose,0.7594763481375115,0.18485355377197266,0.11802451312541962,0.5113325119018555
2684,b056cf91-6097-4583-8b8d-1b455b021ae5.png,Altered,706 ms,chubby,0.4630216966642644,0.1832512617111206,0.12425442785024643,0.5228539109230042
2684,c24d23d3-9c4b-45df-a0c4-d9497efcb2d9.png,Altered,481 ms,smiling,0.5539126874913405,0.18521611392498016,0.1267733871936798,0.507414698600769
2684,18b13b7b-b58b-48ea-a87f-378c6f091c83.png,Altered,524 ms,age,0.4275255565710423,0.18394973874092102,0.12291711568832397,0.5157257318496704
2684,4ff791e3-80c8-42d4-abfb-7dc9936fba40.png,Altered,538 ms,pointy_nose,0.7504089103929144,0.1848779022693634,0.11808079481124878,0.5113651752471924
2684,1408dfba-ffd2-4913-aad9-d879aaf599ae.png,Altered,467 ms,age,-0.6282537293724701,0.1851867139339447,0.1252525895833969,0.5153622627258301
2684,e6ed0bad-e0c4-4995-9442-ed3c35194112.png,Altered,532 ms,chubby,0.8590572739188931,0.18332549929618835,0.1266297996044159,0.5248039960861206
2684,d8b4d66d-8541-469b-a8ce-ee854ed93993.png,Altered,586 ms,smiling,0.9875748718528412,0.1858791559934616,0.12947899103164673,0.5017855167388916
2684,44eb9d95-4034-40e4-b488-50915932dc37.png,Altered,588 ms,pointy_nose,-0.6313206748718061,0.18328362703323364,0.12941500544548035,0.5194419026374817
2684,40a0466f-e711-4d03-bcad-0de071216e74.png,Altered,771 ms,bags_under_eyes,0.2656948797752945,0.18393950164318085,0.12278449535369873,0.5164400935173035
2684,375491d1-6897-4af6-a605-b9214cd6667c.png,Altered,528 ms,narrow_eyes,0.9106967623042506,0.1847422569990158,0.12927110493183136,0.5094953179359436
2684,070fd652-16c2-436f-bc78-dba988c4d517.png,Altered,473 ms,age,-0.026243539424424256,0.18377886712551117,0.12380605936050415,0.5155196189880371
2684,655375f3-50f9-48a5-9241-8a64cc779038.png,Altered,540 ms,smiling,-0.08317893826223899,0.18378883600234985,0.12330785393714905,0.5167827010154724
2684,f1824234-7168-4882-9e75-3cf052bfd9fd.png,Altered,499 ms,age,0.6985053490906583,0.18325386941432953,0.12243270874023438,0.5162186622619629
2684,e573d3b8-9cf5-4b57-b900-016414b9b298.png,Altered,488 ms,narrow_eyes,0.5784609371289606,0.18488375842571259,0.12728723883628845,0.5115931034088135
2684,f7aa04b3-7629-45a9-993b-08c1f96f550b.png,Original,2161 ms,Original,0,0,0,0
2684,15b163dd-24ec-427e-bae0-4289e5ae1680.png,Altered,688 ms,pointy_nose,-0.7452004044121876,0.18298470973968506,0.1305363029241562,0.5200413465499878
2684,639629e1-2863-4b8a-a419-2da171a6496b.png,Altered,718 ms,pointy_nose,0.053291693009855035,0.18379589915275574,0.12334498018026352,0.5152026414871216
2684,4fe3f23c-e5d0-4fe2-86f5-6e4ac949dc54.png,Altered,540 ms,bags_under_eyes,0.5164514659649531,0.18378481268882751,0.12189837545156479,0.517456591129303
2684,99c38c70-3782-4cdf-bc67-37a8ae249426.png,Altered,603 ms,chubby,0.8406335365724464,0.18340003490447998,0.126473531126976,0.5248318910598755
2684,50cccc96-1843-4af0-ac10-c5b6631b9e0b.png,Original,920 ms,Original,0,0,0,0
2684,5119ba56-bd89-41a3-b432-a9e28a49ba4c.png,Altered,825 ms,bags_under_eyes,-0.09350756846400143,0.18389074504375458,0.12411883473396301,0.5151587128639221
2741,a3e6865b-a77c-44c9-8c74-465ccdf6c0b8.png,Altered,1967 ms,chubby,-0.9072081359330288,0.20739798247814178,0.42481088638305664,0.36321744322776794
2741,8e662f64-09d7-465c-befa-0b90a14e7add.png,Altered,1164 ms,age,-0.20472405683047334,0.20827651023864746,0.44056054949760437,0.36929842829704285
2741,4160bf05-8c12-47a5-923d-9c4429bc9aae.png,Altered,1282 ms,bags_under_eyes,0.18069340738389217,0.20841023325920105,0.439817875623703,0.36921432614326477
2741,f9bc076d-6546-4178-a319-547b7311940a.png,Altered,1419 ms,chubby,0.43116380226955786,0.20883473753929138,0.44572195410728455,0.3718212842941284
2741,a82d4116-0f61-48b0-87df-bb30105b37dc.png,Altered,1015 ms,pointy_nose,0.734088402655384,0.2083420604467392,0.42935651540756226,0.363396555185318
2741,e091487b-12da-49e0-9c36-48ebfbf7e515.png,Altered,1175 ms,pointy_nose,-0.5409318045513598,0.20862340927124023,0.4462241530418396,0.3729208707809448
2741,eae6b92c-270d-4cc1-84ea-a6f231012e34.png,Altered,1044 ms,chubby,-0.4246843531185944,0.20816701650619507,0.4330468773841858,0.36606982350349426
2741,6160f95f-e35c-4328-a147-70defbd41905.png,Altered,1116 ms,age,0.3519578088852413,0.20825669169425964,0.43831607699394226,0.3685953915119171
2741,b80357f5-f08a-4ac5-aa97-576ffa4921cc.png,Altered,1152 ms,age,-0.9371281553987711,0.20894581079483032,0.442626416683197,0.370596319437027
2741,328ceec7-af58-498a-94b9-90bb5ecdf5d2.png,Altered,1087 ms,smiling,0.7342130040208936,0.20660695433616638,0.4278782308101654,0.3675837814807892
2741,7de71f65-df21-4853-a924-2192c662aff6.png,Altered,1054 ms,age,-0.7166332828171795,0.20888087153434753,0.442091166973114,0.3702884018421173
2741,689e0fa7-ef60-4b0f-b728-440670186ca8.png,Altered,885 ms,narrow_eyes,-0.5695163285053668,0.20851150155067444,0.4387306571006775,0.3684236407279968
2741,4785df23-5de0-4fc7-b957-b9fbe208706e.png,Altered,905 ms,narrow_eyes,-0.6448082668687414,0.2084885537624359,0.43865859508514404,0.3683295249938965
2741,7885209d-a174-4ed3-8b56-26dcafcf0e2e.png,Original,4209 ms,Original,0,0,0,0
2741,27d73601-4cba-4680-82e2-d8a31b817b5d.png,Altered,1049 ms,chubby,-0.7541477495528279,0.20784899592399597,0.4273744225502014,0.36407896876335144
2741,996eef91-7426-452c-bd46-1c593e7c3c7b.png,Altered,833 ms,smiling,0.4068733015053454,0.20757770538330078,0.43335819244384766,0.3680857717990875
2741,dfa77b58-648f-4d72-849b-288740b6fec2.png,Altered,709 ms,age,0.8548688279696952,0.20791232585906982,0.4356335997581482,0.36823561787605286
2741,dd39c93a-54ee-4165-a0f1-654514560188.png,Altered,700 ms,chubby,-0.7854453603807192,0.20772115886211395,0.4268900752067566,0.3638761639595032
2741,7266fe36-bf41-4754-a608-3db45bcab6f6.png,Altered,713 ms,smiling,-0.9084888171120777,0.20991115272045135,0.45385631918907166,0.3704546391963959
2741,666b8302-35bb-4649-82a6-677402e2565e.png,Altered,684 ms,narrow_eyes,0.6786513123786946,0.20812128484249115,0.44106897711753845,0.36972513794898987
2741,4f84ac8c-8acc-436c-8e73-7e5d792772a3.png,Altered,749 ms,bags_under_eyes,-0.02622880273909689,0.20828619599342346,0.4398559033870697,0.36895760893821716
2741,88e86326-9c0d-4b00-a150-b6bf2a4d1313.png,Altered,952 ms,pointy_nose,-0.12325391149551956,0.2084423005580902,0.44139564037323,0.36988118290901184
2741,fc4579c1-ca91-41fd-b5b8-40b5ed2ecc44.png,Altered,816 ms,smiling,0.7521813516736389,0.20654547214508057,0.4276622533798218,0.36755114793777466
2741,49223f15-d59b-4587-a022-ac9609ff96ad.png,Altered,804 ms,bags_under_eyes,-0.3931184404632899,0.20781567692756653,0.4394856095314026,0.3682565987110138
2741,cd73b7f0-029a-4419-88bb-67d65db876d9.png,Altered,985 ms,pointy_nose,0.2075045319440061,0.20793955028057098,0.4371349811553955,0.36734580993652344
2741,f0e18466-cf06-4d62-bcdc-f58da0321a52.png,Altered,918 ms,smiling,0.03704335990629626,0.20824289321899414,0.4393058717250824,0.36888107657432556
2741,d9c710b3-23a9-4331-b367-e3c156dc6747.png,Altered,796 ms,pointy_nose,0.5185502264687798,0.2081315517425537,0.4327425956726074,0.36485418677330017
2741,3940e9ec-0863-48e8-9919-2e44093564a5.png,Altered,793 ms,narrow_eyes,-0.5878635315568457,0.20850937068462372,0.4387335181236267,0.3684030771255493
2741,44db94ea-382d-4d96-ab8e-35530879cea4.png,Altered,1021 ms,bags_under_eyes,-0.8119319518292429,0.2076871395111084,0.43917983770370483,0.36748239398002625
2741,6d0704f7-f461-4ab4-9133-e4a3bc4eecb0.png,Original,1920 ms,Original,0,0,0,0
2741,6fb4e141-5bb5-4b6e-b86e-e4feb7c67477.png,Original,1950 ms,Original,0,0,0,0
2741,dfb589cb-2c01-4c5a-a79f-b39922676c07.png,Altered,1053 ms,narrow_eyes,-0.8444501395814681,0.20862369239330292,0.43851184844970703,0.36793968081474304
2741,00b55456-3a80-4763-8269-953d27c762d8.png,Altered,819 ms,bags_under_eyes,0.9290596324679625,0.20929166674613953,0.44022488594055176,0.37050217390060425
2807,dd2fb26e-6ae7-497f-9b13-ee3a1aeca39b.png,Altered,1801 ms,chubby,0.5220795004316652,0.20917174220085144,0.36374276876449585,0.35878822207450867
2807,b7f9ffb0-98ba-4843-9047-2bc228efc75d.png,Original,842 ms,narrow_eyes,-0.6555948603683495,0.2086244821548462,0.36137568950653076,0.3584504723548889
2807,c09346ab-f19e-4ff9-812d-a10cf50d5279.png,Altered,1686 ms,chubby,0.8376495061685496,0.2093346118927002,0.3656274676322937,0.3585284352302551
2807,29cc3530-f56d-4315-8888-5dddd78b5451.png,Altered,890 ms,narrow_eyes,0.8369894364242796,0.2079184651374817,0.35906141996383667,0.3597294092178345
2807,522d2f37-1f00-45eb-a61d-fa4d996952cc.png,Original,1048 ms,Original,0,0,0,0
2807,ad3ea4eb-c26b-44db-836d-609c05f5fae9.png,Altered,665 ms,chubby,0.9253992063252172,0.20973417162895203,0.36614760756492615,0.35847339034080505
2807,5cf0c7a6-b5cf-4190-8224-648a861050a7.png,Altered,842 ms,bags_under_eyes,0.9286888217114204,0.20899733901023865,0.36242255568504333,0.35957416892051697
2807,6e6e4bfc-dee6-4fa8-8192-5e4e758d722f.png,Altered,621 ms,pointy_nose,-0.4325938769977131,0.20864002406597137,0.36303406953811646,0.36083462834358215
2807,4e3d85af-20c1-4691-b34c-4635a89a670f.png,Original,825 ms,Original,0,0,0,0
2807,4cb22c94-81f1-4fa1-90a2-8f94e16e3c34.png,Altered,704 ms,smiling,-0.23854648852459337,0.20856508612632751,0.3647145926952362,0.35860127210617065
2807,4669f8a6-b4b3-4150-bae9-fa407e3469e6.png,Original,732 ms,Original,0,0,0,0
2807,c9d3b743-993b-403e-a0d9-e79dc3cbbc3d.png,Altered,922 ms,smiling,-0.38661772122827154,0.20900581777095795,0.367372989654541,0.3583081364631653
2807,d073a64b-f755-4a64-b7dd-9f486321f47b.png,Altered,1245 ms,bags_under_eyes,0.9699450768505942,0.20896963775157928,0.3624255657196045,0.3596206307411194
2807,b1344b35-6229-4105-a21a-328512ee9686.png,Altered,806 ms,narrow_eyes,0.5426873827180716,0.20798663794994354,0.35947179794311523,0.3595135807991028
2807,ef0ba94e-0dca-45a0-9304-02f6462dd216.png,Altered,893 ms,narrow_eyes,-0.04459687289591252,0.20842091739177704,0.36047932505607605,0.35882529616355896
2807,5e2eae93-7fbf-4c0d-a285-877beeecb16c.png,Altered,646 ms,pointy_nose,-0.0867175055441709,0.20856700837612152,0.3609229028224945,0.3592827022075653
2807,2bc04e54-b37a-4bdc-bfdd-addf11e7ec73.png,Altered,598 ms,bags_under_eyes,-0.22277133162202234,0.20829635858535767,0.359830379486084,0.35871320962905884
2807,389efce3-6619-4eca-99fb-3a88fe622f53.png,Altered,959 ms,pointy_nose,-0.9763934433185517,0.2095932811498642,0.36641260981559753,0.362374871969223
2807,a8371a44-8889-479c-85e6-689c7e3e3f1d.png,Altered,623 ms,narrow_eyes,-0.9469470992516626,0.2087835967540741,0.36161696910858154,0.35841211676597595
2807,a7062753-f856-4b1b-8d03-8fb60e4e3363.png,Altered,552 ms,smiling,0.18323704678947617,0.20791517198085785,0.3570844829082489,0.35913848876953125
2807,e2ecd596-2463-41ab-af80-eb42dda41881.png,Altered,626 ms,chubby,-0.5217663965947128,0.20772618055343628,0.356952041387558,0.35785582661628723
2807,28247c21-17f2-40e0-99f0-45c90deaa900.png,Altered,528 ms,bags_under_eyes,0.6639287566927099,0.2090289443731308,0.36193597316741943,0.3594295382499695
2807,02148f05-21b7-490c-9a1d-cc7aba59992d.png,Altered,528 ms,chubby,-0.343101621165979,0.2078694999217987,0.35814517736434937,0.35828250646591187
2807,5a9d28b0-28cc-4910-8cf6-d53732a2cfc8.png,Altered,638 ms,pointy_nose,-0.030982903219089364,0.20851865410804749,0.3607200086116791,0.35899966955184937
2807,272350d9-859b-4897-943f-b215288e1053.png,Altered,564 ms,pointy_nose,-0.7591959530815713,0.20913998782634735,0.36507412791252136,0.36199381947517395
2807,b8db9aa1-f533-4297-b710-c6bdb7aaad7a.png,Altered,562 ms,bags_under_eyes,0.9802039945681986,0.20899002254009247,0.3624434173107147,0.3595964014530182
2807,13786d56-923b-49a2-8dd8-5a5e702d8ced.png,Altered,528 ms,age,-0.12224868993546312,0.2083156406879425,0.3602641522884369,0.3591999113559723
2807,e97a33d5-c9e8-4d23-a4b1-c49640c4fe86.png,Altered,580 ms,age,0.5605206484246064,0.20814231038093567,0.36059460043907166,0.3575217127799988
2807,bb0d1dd1-8449-41c4-a819-a19c282b3bf8.png,Altered,644 ms,smiling,0.2021224095325489,0.2078734040260315,0.3567140996456146,0.35918718576431274
2807,cf78a8f7-57ed-4487-a270-91d676fd380c.png,Altered,549 ms,age,0.47716113501647217,0.20817473530769348,0.3606640696525574,0.3578806519508362
2807,7add7583-74ab-4086-9d28-933327ccf708.png,Original,946 ms,Original,0,0,0,0
2807,0a536af7-fff9-4c8c-a2d1-af6d434f52fc.png,Altered,898 ms,smiling,-0.3916243793840197,0.2090427726507187,0.3674590289592743,0.35831397771835327
2807,3832f2ae-a868-49d6-861f-323051b93f64.png,Altered,605 ms,age,-0.9223493489184027,0.2085408866405487,0.35928377509117126,0.3607335388660431
2807,850163ed-5a2d-42a7-8f3a-f123e4076481.png,Altered,585 ms,age,0.8042998955305771,0.20817634463310242,0.3607860207557678,0.3566305339336395
2807,6caa94aa-fc5b-4f11-8f30-88fd7c3dd038.png,Original,856 ms,Original,0,0,0,0
2904,b6b76f24-69cf-4f12-a2dd-d72e83849a8a.png,Altered,2093 ms,pointy_nose,0.16816297066211727,0.16499575972557068,0.06761372834444046,0.49625182151794434
2904,83b5eba3-48ea-4818-a778-13163e34bd4d.png,Altered,1338 ms,smiling,-0.8023363318237116,0.16621708869934082,0.07160412520170212,0.4958673119544983
2904,58b461fe-fbff-495e-88e1-b0357b179d60.png,Altered,1329 ms,bags_under_eyes,0.770208783738288,0.16528230905532837,0.06873005628585815,0.5018513798713684
2904,7501ef3b-271d-406e-9128-ed2145d7d7ec.png,Original,1674 ms,Original,0,0,0,0
2904,944e2b71-13d8-4b04-8acf-cbdaef9852a7.png,Altered,1404 ms,narrow_eyes,-0.7570433852429035,0.16574934124946594,0.06847988814115524,0.49550652503967285
2904,4ae1f5bf-c081-4b57-b4ac-3a43a6e99415.png,Altered,1575 ms,pointy_nose,0.1289043269063317,0.16503366827964783,0.06763976812362671,0.49663084745407104
2904,e8fecbf1-593e-445f-95c0-360fc2bad803.png,Original,1784 ms,Original,0,0,0,0
2904,beea8728-e969-4aef-b26b-22d5f8c020b0.png,Altered,1596 ms,pointy_nose,0.6421291892039125,0.16594386100769043,0.06806741654872894,0.49141445755958557
2904,73818a6a-c270-47a1-a1e4-f4f03c373a04.png,Altered,810 ms,chubby,-0.8707258348691154,0.1652078777551651,0.0699315071105957,0.491288423538208
2904,55789c47-f4f9-4c1c-9da7-1d194cec6da9.png,Altered,618 ms,pointy_nose,-0.1827797917973717,0.16481314599514008,0.06814844906330109,0.4999452531337738
2904,87b808a9-3a35-4630-950d-a1366d44e3d7.png,Original,1249 ms,Original,0,0,0,0
2904,d16891eb-d65b-4540-a3db-c3ce298f7021.png,Altered,928 ms,chubby,0.38547785400166124,0.16539284586906433,0.06742709875106812,0.5013230443000793
2904,89e4bbe3-aaaa-4255-bf47-610badf13dde.png,Original,1987 ms,Original,0,0,0,0
2904,59c05934-975a-41a5-81c2-96d6bc374f0b.png,Altered,1758 ms,chubby,-0.3615967522499284,0.16481426358222961,0.06847281754016876,0.49482783675193787
2904,2a0e35d3-5497-485c-bc93-14a00b7c2d1c.png,Altered,700 ms,smiling,0.7115897266655007,0.16442833840847015,0.06512566655874252,0.5021835565567017
2904,242cf9c6-1fb9-491c-8479-22091ffac7a2.png,Altered,552 ms,age,-0.48535807261060593,0.16538409888744354,0.0699952244758606,0.49724167585372925
2904,173e858e-0e10-4e6b-abec-9381bc1d1b0b.png,Altered,597 ms,smiling,-0.15564199528334655,0.16535326838493347,0.06845706701278687,0.49750402569770813
2904,f6f894a9-89e4-4e23-988e-1d90d5edd35b.png,Altered,534 ms,pointy_nose,0.5054938404194376,0.16562318801879883,0.06780487298965454,0.49280375242233276
2904,5a621b44-6107-4516-ba2c-dd9db55d460b.png,Original,1767 ms,Original,0,0,0,0
2904,b7e646b3-9a78-4e47-9d52-5d9387210b3d.png,Altered,560 ms,chubby,-0.4660040954474711,0.16503176093101501,0.06873945146799088,0.49404534697532654
2904,aef23ea1-050a-40cc-89d9-2321cbb44006.png,Altered,463 ms,chubby,0.9955934192941593,0.16584256291389465,0.06748203933238983,0.5056617259979248
2904,0d6d27c0-9ece-4061-9245-370cd0969648.png,Altered,675 ms,bags_under_eyes,0.05002118617405116,0.16506582498550415,0.06783181428909302,0.49827060103416443
2904,68748453-f7de-49b3-a88d-3cc6d37575b4.png,Altered,549 ms,age,-0.6182588887616336,0.165743887424469,0.07070784270763397,0.4971657991409302
2904,d336c322-65b7-4430-9ed1-572a84490735.png,Altered,487 ms,smiling,-0.4447100019595731,0.16585245728492737,0.06979876756668091,0.49693477153778076
2904,596af215-8db0-4925-93b7-77840aca91d1.png,Altered,402 ms,smiling,0.12142432325465702,0.16492879390716553,0.06731165945529938,0.49849769473075867
2904,0f29f34a-c66f-4cb3-92a5-572c75302fe6.png,Altered,546 ms,narrow_eyes,0.6977206797340023,0.16480077803134918,0.06777655333280563,0.5023195743560791
2904,708e7890-b751-4453-9323-b4a29706bfbb.png,Altered,404 ms,narrow_eyes,-0.8904233873547303,0.16598278284072876,0.06866322457790375,0.4954058825969696
2904,1d89162b-2222-482f-b2ee-71c544a4493c.png,Altered,466 ms,narrow_eyes,-0.8644277445545905,0.1658724546432495,0.06861694157123566,0.49540191888809204
2904,7478c150-68d3-4ea7-aa39-aec3da2a1eb3.png,Altered,511 ms,age,0.19965222850314857,0.16494783759117126,0.06699516624212265,0.4989467263221741
2904,4939c1ba-7e56-43f6-a939-d85e05e733a5.png,Altered,450 ms,age,0.5706528144821141,0.16497957706451416,0.06570874899625778,0.5016366839408875
2904,9278705b-0e24-473c-a4ab-63857ab7f694.png,Altered,429 ms,narrow_eyes,0.737060549402853,0.1648513227701187,0.0678066536784172,0.502543032169342
2904,10d549df-a330-4791-924c-6cbcde73ad40.png,Altered,590 ms,age,0.9737256681418425,0.16465498507022858,0.06462113559246063,0.5041155219078064
2904,1d744d58-9081-4a71-8d51-3d87236a02c9.png,Altered,605 ms,bags_under_eyes,-0.28803373850426506,0.16516642272472382,0.06776416301727295,0.49666792154312134
2904,e380af2b-a89c-4af8-ba61-92193ce2b232.png,Altered,626 ms,bags_under_eyes,-0.8416845981854375,0.16546893119812012,0.06803660094738007,0.49448511004447937
2904,5e5b14fd-0289-4b4a-b94e-28f19faf3c3f.png,Altered,1190 ms,bags_under_eyes,0.8073766344993936,0.16522479057312012,0.06881897896528244,0.5020884275436401
2957,5578a2b4-93bc-45b7-9560-58cf3ae74443.png,Altered,1327 ms,bags_under_eyes,-0.197626776435039,0.12757059931755066,0.04738407954573631,0.591488242149353
2957,77f406a1-0e61-4713-a360-4e2bb68193bb.png,Altered,843 ms,pointy_nose,-0.16567322503926873,0.12699390947818756,0.046869199723005295,0.5938497185707092
2957,e9f53353-d20a-4dd5-87c2-4cfa0f2be52e.png,Altered,780 ms,chubby,0.4941348403761512,0.12672820687294006,0.04688399285078049,0.5992713570594788
2957,a06e0e00-dac5-407c-94d1-10cd97f376f4.png,Altered,747 ms,narrow_eyes,-0.30129248244824947,0.12736372649669647,0.047243714332580566,0.5925062298774719
2957,d97b600b-3f17-4ade-9db8-8ec971514b37.png,Altered,416 ms,bags_under_eyes,-0.9736583748752907,0.12825064361095428,0.048633329570293427,0.5895664095878601
2957,3baad0bb-bb7c-4890-b240-b02f1c8b0a32.png,Altered,660 ms,chubby,-0.8181819181340233,0.12769728899002075,0.04858192056417465,0.5824753046035767
2957,e21fe21f-1d9b-44d2-8915-15a409f7a58e.png,Altered,565 ms,narrow_eyes,-0.3964721986212636,0.12748217582702637,0.04728055000305176,0.5927215814590454
2957,e005756a-a225-4145-be6c-8c5a174115b3.png,Altered,378 ms,Original,0,0,0,0
2957,ca5b0ff0-a74b-4952-be9d-564dbe17a086.png,Altered,655 ms,narrow_eyes,0.5335242962758118,0.1269363909959793,0.046796075999736786,0.5933178663253784
2957,3f7b8eb6-08f0-4e86-b028-431c008b120f.png,Altered,608 ms,bags_under_eyes,-0.9138308869772187,0.12819358706474304,0.04852643609046936,0.5896896123886108
2957,f518f62a-9627-4ae7-a8d1-d7d303e0e713.png,Altered,585 ms,narrow_eyes,0.4488893469118209,0.1271752417087555,0.04685046523809433,0.5929968953132629
2957,3656c1a0-e88b-49ed-b0e7-bd55de2afb73.png,Altered,625 ms,smiling,0.11542547843623119,0.1269756406545639,0.047105979174375534,0.591520369052887
2957,d1f3bd4d-7131-4e79-8f69-f4ac7bb6c0f0.png,Altered,704 ms,pointy_nose,-0.5112358782105642,0.12643977999687195,0.04667225480079651,0.597804605960846
